,Player,Team,GS,MP,FGA,2PA,3PA,FTA,DRB,TOV,EPTS
451,Coen Carr,Michigan State,-0.8531982626676459,-0.41147904728073714,-0.7446142067463286,-0.42081070066754905,-0.9255860342226305,-0.11363090108189094,-0.5433130136236319,-0.4926115503658244,2.5536307046115363
452,Jaxon Kohler,Michigan State,-0.8531982626676459,-0.6211245229331391,-0.6425888151871848,-0.34749849384561693,-0.8732845009812338,-0.8303441621675307,-0.4803791926723342,-0.6388724301750414,1.980450890606783
453,Davis Smith,Michigan State,-0.8531982626676459,-1.2591759705708845,-0.9996776856441878,-0.9339961484210744,-0.7163799012570436,-0.6348769091441744,-1.1726512231366102,-1.0776550696026928,1.4566590364048404
454,Steven Izzo,Michigan State,-0.8531982626676459,-1.359441198056816,-1.0761967293135455,-0.9706522518320404,-0.820982967739837,-0.8303441621675307,-1.0467835812340147,-1.0776550696026928,1.350392145291937
455,Nick Sanders,Michigan State,-0.8531982626676459,-1.3503261773762767,-1.1017030772033314,-1.0439644586539725,-0.7686814344984403,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.1393300290254214
456,DJ Horne,NC State,1.435020697158957,1.4844452542714206,2.2396284963586246,1.4853066767026875,2.474013626468157,0.7985496130271051,0.589495763499729,0.6774754881079124,14.784972567034645
457,D.J. Burns,NC State,1.712380571077333,0.7825886618699006,1.499944407554833,2.731614192675534,-0.8732845009812338,0.5379266089959635,0.46362812159713346,1.4087798871539978,10.879285345937042
458,Jayden Taylor,NC State,1.1576608232405807,1.0651543029666166,0.9898174497591143,0.495591884606603,1.323379895157429,1.3197956210893886,0.7153634054023247,1.1162581275355636,11.283542343050783
459,Casey Morsell,NC State,1.781720539556927,1.4844452542714206,1.2703872765467594,1.1920578494149587,0.9049676292262551,1.0591726170582472,-0.16571008791584504,0.09243196887104399,10.99408420851759
460,Mohamed Diarra,NC State,0.4642611384446407,0.5000230207731851,0.020576229947249197,0.055718643675010046,-0.08876150236028277,0.1469921029492509,2.414576571087366,-0.20008979074739028,6.977768400784827
461,Ben Middlebrooks,NC State,-0.6451783572288637,-0.028648178698089808,-0.28549994473018186,0.12903085049694213,-0.7686814344984403,0.9940168660504617,0.21189283779194187,-0.20008979074739028,4.691695626304432
462,Michael O'Connell,NC State,0.4642611384446407,0.7825886618699006,-0.08144916161189437,-0.1642179767907865,0.06814309736390733,-0.2439424030974618,0.46362812159713346,0.5312146082986952,5.783488673130804
463,"Dennis Parker, Jr.",NC State,-0.02111864091251751,-0.06510826142024671,-0.18347455317103817,-0.1275618733798204,-0.24566610208447298,-0.17878665208967628,0.02309137493804849,-0.20008979074739028,3.7862062338640494
464,MJ Rice,NC State,-0.8531982626676459,-0.6666996263358352,-0.33651264050975377,-0.34749849384561693,-0.19336456884307632,-0.37425390511303264,-0.4803791926723342,-0.20008979074739028,2.8749178992825564
465,LJ Thomas,NC State,-0.8531982626676459,-0.7851948951828451,-0.6680951630769707,-0.5307790109004473,-0.61177683477425,-0.43940965612081806,-0.6691806555262277,-1.0776550696026928,1.8879545712764014
466,Breon Pass,NC State,-0.8531982626676459,-0.9857253501547079,-0.948664989864616,-0.8606839415991421,-0.7163799012570436,-0.8303441621675307,-0.9838497602827169,-0.9313941897934757,1.5142822620051382
467,Kam Woods,NC State,-0.8531982626676459,-0.7851948951828451,-0.8721459461952582,-0.7507156313662439,-0.7163799012570436,-0.7000326601519599,-0.7950482974288233,-0.3463506705566073,2.0186433296555144
468,Ernest Ross,NC State,-0.8531982626676459,-1.1315656810433354,-0.9996776856441878,-1.0073083552430064,-0.61177683477425,-1.025811415190887,-0.920915939331419,-1.0776550696026928,1.3787387380651648
469,KJ Keatts,NC State,-0.8531982626676459,-1.3503261773762767,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-1.1097174021853125,-0.9313941897934757,1.2219554166309607
470,Alex Nunnally,NC State,-0.8531982626676459,-1.3867862600984335,-1.1782221208726893,-1.0806205620649387,-0.8732845009812338,-1.025811415190887,-1.1726512231366102,-1.2239159494119098,1.1603888654283832
471,Jordan Snell,NC State,-0.8531982626676459,-1.359441198056816,-1.1527157729829034,-1.0073083552430064,-0.9255860342226305,-1.025811415190887,-1.1097174021853125,-1.2239159494119098,1.2727389612991045
472,Dalton Knecht,Tennessee,1.5043606656385509,1.2747997786190186,2.7242491062645575,2.255084848332975,2.3694105599853637,2.688066392252883,1.3447016149153028,1.2625190073447805,18.533184058462474
473,Jonas Aidoo,Tennessee,1.5043606656385509,0.8555088273142144,1.2193745807671879,2.255084848332975,-0.7163799012570436,0.8637053640348906,1.7223045406230901,0.23869284868026105,10.614248067214303
474,Zakai Zeigler,Tennessee,1.0883208547609868,1.3659499854244108,1.168361884987616,0.20234305731887436,2.055601360536983,1.0591726170582472,0.27482665874323975,1.9938234063908662,13.24093400721876
475,Josiah-Jordan James,Tennessee,1.5043606656385509,1.1563045097720088,0.5817158835225397,0.20234305731887436,0.9049676292262551,0.27730360496482176,1.8481721825256858,0.38495372848947823,9.700079147550435
476,Jordan Gainey,Tennessee,-0.8531982626676459,0.2083423589959297,0.4031714482940381,-0.1642179767907865,1.0618722289504452,0.016680600933680057,-0.4174453717210363,0.09243196887104399,6.351217742335207
477,Santiago Vescovi,Tennessee,1.5043606656385509,0.8646238479947538,0.17361431728596488,-0.5307790109004473,1.114173762191842,0.016680600933680057,0.6524295844510268,0.23869284868026105,7.6316402441910345
478,Tobe Awaka,Tennessee,-0.8531982626676459,-0.3020987991142664,-0.4385380320688974,0.019062540264043932,-0.9255860342226305,0.27730360496482176,0.33776047969453765,-0.20008979074739028,3.6673757674719267
479,Jahmai Mashack,Tennessee,-0.43715845179008167,0.13542219355161622,-0.3110062926199678,-0.20087408020175263,-0.3502691685672664,-0.11363090108189094,-0.22864390886714278,-0.3463506705566073,3.5913862285810567
480,D.J. Jefferson,Tennessee,-0.8531982626676459,-1.19537082580711,-0.948664989864616,-1.0806205620649387,-0.4025707018086632,-1.025811415190887,0.02309137493804849,0.23869284868026105,2.507217048919358
481,Freddie Dilione,Tennessee,-0.8531982626676459,-0.9766103294741687,-0.8466395983054723,-0.7507156313662439,-0.7163799012570436,-0.8303441621675307,-0.920915939331419,-0.053828910938173054,2.0480621207377254
482,J.P. Estrella,Tennessee,-0.8531982626676459,-1.0404154742379434,-0.9741713377544019,-0.7507156313662439,-0.9255860342226305,-0.6348769091441744,-0.9838497602827169,-0.6388724301750414,1.6555691364071645
483,Cameron Carr,Tennessee,-0.8531982626676459,-1.0586455155990218,-0.6936015109667567,-0.8240278381881759,-0.24566610208447298,-0.8954999131753162,-0.8579821183801211,-0.7851333099842585,1.7573210146029794
484,Cade Phillips,Tennessee,-0.8531982626676459,-0.9219202053909334,-1.1527157729829034,-1.0073083552430064,-0.9255860342226305,-0.569721158136389,-0.7950482974288233,-0.9313941897934757,1.6234839746831897
485,Colin Coyne,Tennessee,-0.8531982626676459,-1.3047510739735806,-1.0761967293135455,-0.8973400450101082,-0.9255860342226305,-1.025811415190887,-1.0467835812340147,-1.2239159494119098,1.2360528611900954
486,Grant Hurst,Tennessee,-0.8531982626676459,-1.3503261773762767,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-1.0467835812340147,-0.4926115503658244,1.418242394488585
487,Kaylan Makan,Tennessee,-0.8531982626676459,-1.2865210326125023,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.120606567754725
488,Terrence Shannon,Illinois,1.1576608232405807,1.6302855851600482,2.443679279476912,1.7052432971684837,2.5786166929509506,4.642738922486446,0.7782972263536226,1.7013016467724318,20.936268666818055
489,Marcus Domask,Illinois,1.643040602597739,1.6667456678822048,2.0100713653505515,2.181772641511043,0.9572691624676518,1.5804186251205308,1.2188339730127074,2.140084286200083,15.97977674449213
