,Player,Team,GS,MP,FGA,PTS
295,Dylan Darling,Washington State,-1.1403789132214117,-1.1413842412055453,-1.1739846216236485,0.008632644548033142
296,Ben Olesen,Washington State,-1.1403119415409686,-1.1365749802104665,-1.1518099053288717,-0.09156997165209324
297,Danny Wolf,Yale,1.5188950665397305,1.5201846019512248,1.533310947374218,6.989686633806383
298,John Poulakidas,Yale,1.3633402853439411,1.3587336617211667,1.3640768084358004,6.538201122181977
299,Matt Knowling,Yale,1.0475424229178172,0.997896020729814,1.0521219257325491,5.711793805090679
300,Bez Mbeng,Yale,1.0019761490699268,0.9597881648369393,0.9688116306763315,5.305080980800971
301,August Mahoney,Yale,0.8263074613878735,0.7783205630595135,0.8297674699136129,4.887725035691368
302,Nick Townsend,Yale,-0.06678920923360704,0.023375632764753643,0.007859693956753155,2.8322929299072257
303,Casey Simmons,Yale,-0.4988040853655129,-0.4842120227963004,-0.49841443862370294,1.645390216970461
304,Luke Kolaja,Yale,-0.5976454489853686,-0.5619513606832278,-0.6082689666566353,1.3856404096408061
305,Yassine Gharram,Yale,-0.6986544344952995,-0.6961286922782073,-0.6991981260400003,1.1327107949018584
306,Samson Aletan,Yale,-0.7377014135486908,-0.7489841602258204,-0.7126904464829973,0.8664703939867127
307,Jack Molloy,Yale,-0.8357171440116686,-0.8457778893344909,-0.8417098570111332,0.7049017258677792
308,Devon Arlington,Yale,-0.8133670633886093,-0.8492035856351897,-0.8550375683097469,0.6096591795301673
309,Trevor Mullin,Yale,-0.8945109962471673,-0.8241311546688805,-0.8767931872989948,0.5868685181954132
310,Teo Rice,Yale,-0.8787401583109045,-0.893703093725027,-0.8773184235548975,0.6289386676704303
311,Yussif Basa-Ama,Yale,-0.9696965612529894,-0.9829901681063409,-0.9382957291958921,0.44736238903303605
312,Emir Buyukhanli,Yale,-1.009007274795794,-1.007659471999679,-1.0101423452291554,0.27160716462113044
313,Achor Achor,Samford,1.8326178088340965,1.804802949791207,1.8180967788463294,7.872657798948729
314,A.J. Staton-McCray,Samford,1.0150331479922663,1.0561594338096265,0.9875375717582471,5.6346519673718465
315,Jaden Campbell,Samford,0.9388285906978374,0.9804325359984462,0.9548997228861796,5.352432306465625
316,Jermaine Marshall,Samford,0.7920831992145587,0.8267020651791172,0.757632675900961,5.100406192908197
317,Rylan Jones,Samford,0.6396914818982371,0.6169518334577687,0.6052943959743029,4.596605234774071
318,Garrett Hicks,Samford,0.022075190777053284,0.06353172147782173,0.0498363228016033,3.113298706990005
319,Riley Allenspach,Samford,-0.08870181738784703,-0.1319073599331527,-0.11724250262423486,2.616070711684192
320,Nathan Johnson,Samford,-0.09080072767121189,-0.13481444737792223,-0.12861805489213837,2.5539978412077007
321,Josh Holloway,Samford,-0.34793223374814625,-0.3278234957364658,-0.35570401631168397,1.9869604578999507
322,Dallas Graziani,Samford,-0.3797948563651959,-0.4007622144763067,-0.3565034113528874,1.9230298806599633
323,Lukas Walls,Samford,-0.5102979605983493,-0.5466622363511835,-0.5262311384921096,1.5273497882457407
324,Chandler Leopard,Samford,-0.6033431841315132,-0.5938123141563516,-0.5769417005948932,1.3313840173877876
325,Zach Loveday,Samford,-0.5960536108531193,-0.646202102024265,-0.6135013636846416,1.3046243785893028
326,Grayson Walters,Samford,-0.9358126033680522,-0.8441720174037654,-0.872492764369336,0.6222928568313759
327,Paulie Stramaglia,Samford,-0.9998723017959307,-1.027211662413558,-0.9804478800755411,0.26604461147697567
328,Owen LaRocca,Samford,-1.0307619112402189,-1.0305014126657974,-1.011972582380094,0.17127500237811333
329,Joshua Hughes,Samford,-1.0695193520477422,-1.063117710854929,-1.1150784983848019,-0.007284464801915469
330,Thomas Kizer,Samford,-1.1320547246152337,-1.125069904938537,-1.1536241250538988,-0.1371168640210736
331,N'Faly Dante,Oregon,2.0020572006357535,1.985226085549154,1.9680931825231314,8.14026047505942
332,Jermaine Couisnard,Oregon,1.9978573396403074,2.0066942953145377,2.021076527785035,8.31130382169998
333,Jackson Shelstad,Oregon,1.302296490470394,1.2482211146051898,1.2920656337108196,6.218150322196436
334,Nathan Bittle,Oregon,0.6986892590815663,0.7300729683899959,0.7485299396159067,4.896725829863614
335,Jesse Zarzuela,Oregon,0.7642892885392151,0.7290846333052612,0.7434445849259839,4.918321112255998
336,Keeshawn Barthelemy,Oregon,0.3271530298276159,0.31019527975080774,0.3302207094000649,3.834451969218918
337,Jadrian Tracey,Oregon,0.31445802400304934,0.28912211826747464,0.29197261627398197,3.708217275429228
338,Kwame Evans Jr.,Oregon,0.2467740622241607,0.20086315277897007,0.2572736147078051,3.4445485442908614
339,Kario Oquendo,Oregon,0.19864082593809743,0.1763029721117493,0.20277383990134668,3.4928385788142418
340,Brennan Rigsby,Oregon,-0.03691521017646124,0.010236802100783092,-0.013514687151739296,3.040000243312895
341,Mahamadou Diawara,Oregon,-0.8175611242904495,-0.7968295035779233,-0.758031990801627,0.8399211786762635
342,Mookie Cook,Oregon,-0.9307065861710737,-0.9479201359926237,-0.9735326726137773,0.5264784102692301
343,James Cooper,Oregon,-1.0869723129354112,-1.1149140793947165,-1.0862613831455363,0.06060996184266676
344,Gabe Reichle,Oregon,-1.103073994903114,-1.1451951296355203,-1.1584536251958175,-0.09182580425257303
345,Kaleb McCloud,Oregon,-1.135965086418474,-1.1652004525085906,-1.1757486411103124,-0.22047338407089834
346,Andre Warren,Oregon,-1.1479794473503024,-1.1382636849060386,-1.1748859470014645,-0.1600827191269869
347,Trey Townsend,Oakland,2.067354692856517,2.0904831798245493,2.097775676825015,8.538405545870372
348,Jack Gohlke,Oakland,1.3096438331345295,1.3159618055667084,1.2936498162195986,6.391868338059046
349,Blake Lampman,Oakland,1.239044335866764,1.2468489395757172,1.2236671365347032,6.292347327148921
350,Chris Conway,Oakland,0.7609386628565059,0.7311824073369412,0.7417567643792317,4.966717222988955
351,DQ Cole,Oakland,0.49075887140311836,0.4960529022277044,0.5173463964759989,4.272409694914527
352,Rocket Watts,Oakland,0.28203279088178773,0.29192114842249056,0.31587550937146736,3.5761829873290902
353,Isaiah Jones,Oakland,-0.2263313271293844,-0.2518186724221694,-0.2271402172337239,2.4194720578570994
354,Tuburu Naivalurua,Oakland,-0.529413578985909,-0.5157166169417065,-0.5156639127561786,1.5054083527466118
355,Tone Hunter,Oakland,-0.8568477000267908,-0.816532357930484,-0.8123086614113757,0.8052425916891748
356,Michael Rogers,Oakland,-0.8977707049860385,-0.9199819171887236,-0.8648004518408134,0.4892022462124732
357,Osei Price,Oakland,-0.902290517138335,-0.9090866040301655,-0.8739543407422187,0.407254316922641
358,Cooper Craggs,Oakland,-1.0262677741060748,-1.0591452911858008,-1.0149897442689004,0.09141032545141359
359,Aundre Polk,Oakland,-1.063022793709946,-1.0527022461591407,-1.061142377771128,0.15083589267865438
360,Evan Solomon,Oakland,-1.138438169698762,-1.1665656129769562,-1.120175061266164,-0.19534902868588855
361,Great Osobor,Utah State,2.159830144359674,2.1345548094972053,2.1234095881748987,8.691418369961728
362,Ian Martinez,Utah State,1.3518939161896135,1.382562860097285,1.3467118731166743,6.4801445283935575
363,Darius Brown,Utah State,1.173953790068147,1.1565274023720622,1.1979722861083684,6.106289822741995
364,Mason Falslev,Utah State,0.9745258657454434,1.0029740880390992,0.9748816603708728,5.473173389367112
365,Josh Uduje,Utah State,0.4921508364916566,0.5146195524431479,0.5192060432756649,4.24760521833181
366,Isaac Johnson,Utah State,0.12118627729774248,0.09377864068576897,0.08760939342521115,3.2269473518337453
367,Max Agbonkpolo,Utah State,-0.10232953723103691,-0.08994485016137878,-0.10106845203165843,2.5686003408948923
368,Javon Jackson,Utah State,-0.30612938843674375,-0.3079792577237556,-0.28983726623982425,2.2799247671611766
369,Kalifa Sakho,Utah State,-0.6668851759806435,-0.6511858598521209,-0.6522588936111802,1.2079557396537137
370,Karson Templin,Utah State,-0.6896283328744319,-0.6851120043759323,-0.660669973685481,1.0306618680695139
371,Jackson Grant,Utah State,-0.763068976581084,-0.7469920892702371,-0.7085658257818199,0.9186747138127571
372,Nigel Burris,Utah State,-0.9240234509406294,-0.9364864537381212,-0.9271423461778097,0.4504200982529012
373,Landon Brenchley,Utah State,-1.0271013422840973,-0.9829483350464915,-1.0278866108659017,0.14338880083908023
374,Meechie Johnson,South Carolina,1.5407686989254454,1.519923708186732,1.4991572565391535,6.911889452050486
375,B.J. Mack,South Carolina,1.354897669643065,1.4317604199227696,1.39296889416901,6.617923799344409
376,Collin Murray-Boyles,South Carolina,0.7620057584207823,0.8195141962287188,0.8003554103213824,4.967197780974741
377,Ta'Lon Cooper,South Carolina,0.7422723150458299,0.7173246326318368,0.6933076962890405,4.803412832031902
378,Myles Stute,South Carolina,0.4196473017516573,0.44953220957214063,0.4191666216494577,4.028335210330108
379,Zachary Davis,South Carolina,-0.011837573217441322,-0.017330214798562837,-0.03341169682596943,2.8811324801065883
380,Jacobi Wright,South Carolina,-0.036907557153037694,-0.03409059741916068,-0.03474182862067026,2.9101007987253857
381,Josh Gray,South Carolina,-0.5807941330013476,-0.5813286640764396,-0.5992497729595493,1.4664273808550745
382,Benjamin Bosmans-Verdonk,South Carolina,-0.6693987586452571,-0.6930738434856393,-0.6642070214683339,1.025684869256452
383,Stephen Clark,South Carolina,-0.7212852237431292,-0.7254254231048163,-0.7739970143031998,1.0013276713079817
384,Morris Ugusuk,South Carolina,-0.7471527980590211,-0.7252934859987403,-0.7112585792213815,1.057149122586553
385,Eli Sparkman,South Carolina,-0.9340091323894032,-0.9796950717296663,-0.9743600202310049,0.36900876075323774
386,Ebrima Dibba,South Carolina,-1.0345328106462004,-1.0207543494346139,-1.0586576125797056,0.1767474076064186
387,Danny Grajzl,South Carolina,-1.229054187402719,-1.2168892592895144,-1.1236614907773559,-0.17553102308033397
388,Tucker DeVries,Drake,2.8878811195105953,2.899734413244822,2.9144503339269225,10.767627256443497
389,Atin Wright,Drake,1.500691706175551,1.4900127238078122,1.488114637329581,6.9614662591630365
390,Darnell Brodie,Drake,0.9659009080471603,0.9245599102323189,0.9960289358315505,5.423234147187232
391,Kevin Overton,Drake,1.019323911434429,0.929628273499469,0.9438116075964927,5.609020176197227
392,Conor Enright,Drake,0.16732458011826973,0.1424553447837456,0.18842452794769343,3.3069046804824676
393,Colby Garland,Drake,-0.0999226094686957,-0.06651282083723166,-0.09432865635728295,2.6907009854962887
394,Nate Ferguson,Drake,-0.4534178183937446,-0.4620076188234068,-0.5110335554775387,1.6503369172609268
395,Kyron Gibson,Drake,-0.4509941870622177,-0.46539232565004607,-0.42388524375255904,1.594163153827009
396,Carlos Rosario,Drake,-0.7179026181045056,-0.7412189322039158,-0.7876768224856726,0.8567495104448009
397,Eric Northweather,Drake,-0.8322086088222835,-0.7749765859934862,-0.7555972777831622,0.7841328700194463
398,Andrew Alia,Drake,-0.9875851301851237,-0.9900564636461783,-1.0232500694435547,0.3537534953788666
399,Brashon Hall,Drake,-1.051937891573958,-1.034976164927508,-1.0197422662626001,0.12524549976138344
